Study,Trait,Generations,Organism,Interpretation,Effect_size_source,Estimate,Var,Lower_95_CI,Upper_95_CI
"Cīrulis et al. (2026). Sex-limited experimental evolution, mating, and sexual conflict in a hermaphrodite. Zoo J Linnean Soc, 206, zlag036.",Effect on mate's behaviour (male-limited lines),44,Macrostomum lignano,"A positive effect size would indicate that worms carrying the male-limited genomic region induce less post-mating 'sucking' behaviour in their mates (they induced significantly less, though).",Model of the raw data,-0.24006649102368882,0.01332316218244818,-0.46630145702163733,-0.01383152502574031
