Study,Trait,Generations,Organism,Interpretation,Estimate,Var,Lower_95_CI,Upper_95_CI
Jiang et al. (2011) Evolution 65: 2448-2460,Mating defence,65,Drosophila melanogaster,"A positive effect size would mean that the mates of males carrying haplotypes that had undergone male-limited evolution are less likely to remate with a new male, compared to the mates of control males (the effect goes non-significantly in the opposite direction, though).",-0.1,0.02,-0.35,0.15
