Study,Trait,Generations,Organism,Interpretation,Effect_size_source,Estimate,Var,Lower_95_CI,Upper_95_CI
"Cīrulis et al. (2026). Sex-limited experimental evolution, mating, and sexual conflict in a hermaphrodite. Zoo J Linnean Soc, 206, zlag036.",Stylet shape (female-limited lines),44,Macrostomum lignano,"The positive effect size indicates a different shape in the stylet (mating organ) of worms carrying the female-limited genomic region compared to controls. There was no a priori expectation of how shape would change, but since some change is predicted following removal of the male sex function we have coded this result as positive.",Calculated from sample means (pseudoreplicated),0.47,0.02,0.21,0.74
