Study,Trait,Generations,Organism,Interpretation,Estimate,Var,Lower_95_CI,Upper_95_CI
"Melo-Gavin et al. (2025) bioRxiv, https://doi.org/10.1101/2025.09.29.678620.",Male harm to females,11,Drosophila melanogaster,The positive effect indicates that males carrying male-evolved chromosomes were more harmful to their female mates than were males carrying predominently female-evolved chromosomes.,0.27,0.01,0.06,0.48
