Study,Trait,Generations,Organism,Interpretation,Effect_size_source,Estimate,Var,Lower_95_CI,Upper_95_CI
"Rice (1998) PNAS, 95, 6217–6221",Male harmfulness to females,30,Drosophila melanogaster,A positive effect size means that males carrying a haplotype that underwent male-limited evolution have a negative effect on the survival of their mates.,Calculated from the raw data (digitised from a plot) using a model,0.36675399339057047,0.05348001642700953,0.030198088496050473,0.7033098982850906
