Study,Trait,Generations,Organism,Interpretation,Estimate,Var,Lower_95_CI,Upper_95_CI
"Prasad et al. (2007) Am. Nat. 169, 29-37",Female body mass (2007),25,Drosophila melanogaster,This positive effect size indicates that females carrying male-evolved haplotypes are lighter than control females (i.e. have a masculinised phenotype).,0.67,0.04,0.3,1.03
