Study,Trait,Generations,Organism,Interpretation,Estimate,Var,Lower_95_CI,Upper_95_CI
"Rice (1998) PNAS, 95, 6217–6221",Male sperm defence,40,Drosophila melanogaster,"A positive effect size means that males carrying a haplotype that underwent male-limited evolution fertilise more offspring when mating first in twice-mated females, compared to males carrying control haplotypes (though there is no significant difference between the two treatments)",0.02315458613417177,0.046313524217382475,-0.2900408057701502,0.33634997803849365
