Study,Trait,Generations,Organism,Interpretation,Estimate,Var,Lower_95_CI,Upper_95_CI
"Bedhomme et al. (2008) PLOS ONE 3, e2187",Female attractiveness,52,Drosophila melanogaster,"This positive effect size indicates that females carrying male-evolved haplotypes were courted less often by standard males, compared to females carrying control haplotypes. This may imply these females have a masculinised phenotype that elicits less courtship.",0.51,0.05,0.07,0.96
