Study,Trait,Generations,Organism,Interpretation,Estimate,Var,Lower_95_CI,Upper_95_CI
Jiang et al. (2011) Evolution 65: 2448-2460,Sperm defence,65,Drosophila melanogaster,"A positive effect size would mean that males carrying haplotypes that had undergone male-limited evolution sire more offspring when mating first with twice-mated females, compared to control males (the effect goes non-significantly in the opposite direction, though).",0.08,0.02,-0.17,0.33
