Study,Trait,Generations,Organism,Interpretation,Effect_size_source,Estimate,Var,Lower_95_CI,Upper_95_CI
"Abbott et al. (2010) J. Evol. Biol. 23, 1989–1997",Male wing size,82,Drosophila melanogaster,A positive effect size would indicate that males carrying male-evolved haplotypes have smaller wings than males carrying control genotypes (though wing size does not differ consistently).,Calculated from sample means (pseudoreplicated),0.15,0.01,-0.03,0.34
