Study,Trait,Generations,Organism,Interpretation,Estimate,Var,Lower_95_CI,Upper_95_CI
"Morrow et al. (2008) J. Evol. Biol. 21, 1046–1054",Female fitness,26,Drosophila melanogaster,The positive effect sie indicates that female fitness was higher in lines where selection was relaxed on males compared to lines where selection was relaxed on females.,1.86,0.05,1.43,2.29
