Study,Trait,Generations,Organism,Interpretation,Estimate,Var,Lower_95_CI,Upper_95_CI
Thyagarajan et al. (2025) J. Hered. esaf072,Male sperm offence,64,Drosophila melanogaster,"A positive effect would indicate that males carrying male-evolved haplotypes sire more offspring when mating with previously-mated females, compared to males carrying control genomes (there is no significant effect).",0.08510413627710936,0.0023208839199153567,-0.009319947868551446,0.17952822042277017
