Study,Trait,Generations,Organism,Interpretation,Estimate,Var,Lower_95_CI,Upper_95_CI
"Martinossi-Allibert et al. (2019) Evol. Applic., 12, 1371–1384",Male fitness,16,Callosobruchus maculatus,"The positive effect indicates that the relaxation of selection on females increased male fitness, relative to the monogamy treatment which removed sexual selection yet maintained natural selection on both sexes.",0.22678106066780568,0.005786708631041793,0.07768303963127363,0.3758790817043377
