Study,Trait,Generations,Organism,Interpretation,Effect_size_source,Estimate,Var,Lower_95_CI,Upper_95_CI
"Prasad et al. (2007) Am. Nat. 169, 29-37",Male body mass (2007),25,Drosophila melanogaster,This positive effect size indicates that males carrying male-evolved haplotypes are lighter than control males (i.e. have a masculinised phenotype).,Calculated from sample means (pseudoreplicated),0.52,0.03,0.16,0.88
