Study,Trait,Generations,Organism,Interpretation,Effect_size_source,Estimate,Var,Lower_95_CI,Upper_95_CI
"Lund-Hansen et al. (2022) Behav. Ecol. Sociobiol. 76, 120.",Female P. entomophila tolerance,48,Drosophila melanogaster,"A positive effect would mean that females carrying female-evolved X chromosomes were more tolerant of P. entomophila infection (i.e. had a smaller reduction in survival 7 days after infection relative to the wounded control) than females with the control FM genotype (there is no difference, though).",Model of the raw data,1.6354383098794143,1.227144282436866,-0.5357819634713721,3.8066585832302007
