Study,Trait,Generations,Organism,Interpretation,Effect_size_source,Estimate,Var,Lower_95_CI,Upper_95_CI
"Bedhomme et al. (2008) PLOS ONE 3, e2187",Male courtship rate,52,Drosophila melanogaster,This negative effect size indicates that males carrying male-evolved haplotypes courted females less often than males carrying control haplotypes. This might be because the former males are more attractive and thus need to court less.,Calculated from sample means (pseudoreplicated),1.17,0.06,0.7,1.65
