Study,Trait,Generations,Organism,Interpretation,Estimate,Var,Lower_95_CI,Upper_95_CI
"Lund-Hansen et al. (2020) Evolution 74, 2703–2713",Female locomotion,123,Drosophila melanogaster,"A positive effect would mean that females carrying female-evolved X chromosomes are less active than females carrying the control FM genotype (there is no difference, though).",0.06054650195608605,0.008352842426434724,-0.11858551490687354,0.23967851881904562
