Study,Trait,Generations,Organism,Interpretation,Effect_size_source,Estimate,Var,Lower_95_CI,Upper_95_CI
"Manat et al. (2021) Biol. Lett. 17, 20200915",Male mating speed,107,Drosophila melanogaster,"A positive effect size would mean that males carrying an X chromosome that underwent female-limited evolution would take longer to induce females to mate compared to males carrying control-evolved X chromosomes (however, there is a significant difference in the opposite direction).",Calculated from sample means (pseudoreplicated),-0.25,0.01,-0.48,-0.02
