Study,Trait,Generations,Organism,Interpretation,Effect_size_source,Estimate,Var,Lower_95_CI,Upper_95_CI
"Lund-Hansen et al. (2020) Evolution 74, 2703–2713",Male thorax size,72,Drosophila melanogaster,"A positive effect would mean that males carrying female-evolved X chromosomes had larger thoraxes than males with the control FM genotype (there is no difference, though).",Model of the raw data,0.29341388163461657,0.022744817398062566,-0.002181264665854943,0.5890090279350881
